Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Newtonbrook West,43.78582994,-79.43142151,Eat Bkk Thai Kitchen & Bar,43.795696,-79.419205,Thai Restaurant
Newtonbrook West,43.78582994,-79.43142151,Pho Viet Xpress,43.79393192785038,-79.44582891517034,Vietnamese Restaurant
Newtonbrook West,43.78582994,-79.43142151,Starbucks,43.780178,-79.416408,Coffee Shop
Newtonbrook West,43.78582994,-79.43142151,B.B. Cafe,43.79111742415979,-79.41807777426489,Café
Newtonbrook West,43.78582994,-79.43142151,Kebab Time,43.79229664089716,-79.44521846997755,Doner Restaurant
Newtonbrook West,43.78582994,-79.43142151,Laterna,43.795592184558615,-79.41920451758718,Greek Restaurant
Newtonbrook West,43.78582994,-79.43142151,Kiva's Bagel Bakery & Restaurant,43.79163316033195,-79.44789150157098,Bagel Shop
Newtonbrook West,43.78582994,-79.43142151,Dolce Camerata Dessert,43.79531545346673,-79.42181898321385,Café
Newtonbrook West,43.78582994,-79.43142151,Jungsoo Nae 정수네,43.783590292508485,-79.41647956104646,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,The Fry,43.78890902851442,-79.41809118521579,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Tov-Li,43.78421369713337,-79.44609771646198,Pizza Place
Newtonbrook West,43.78582994,-79.43142151,Burrito Place,43.781257794964446,-79.41580077815041,Burrito Place
Newtonbrook West,43.78582994,-79.43142151,Cho Won Family Restaurant,43.786968081146675,-79.41797655377844,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Pyung Won House,43.779386308496164,-79.41551064596432,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Henry's,43.796077885935325,-79.43171508154649,Print Shop
Newtonbrook West,43.78582994,-79.43142151,Shabu & Congbul,43.7955792430462,-79.43429143530133,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Me Va Me,43.792891061279036,-79.446274166155,Middle Eastern Restaurant
Newtonbrook West,43.78582994,-79.43142151,Tea va See,43.79037834365394,-79.41803762356207,Hookah Bar
Newtonbrook West,43.78582994,-79.43142151,Yogoberri,43.79054894709088,-79.41827945932056,Dessert Shop
Newtonbrook West,43.78582994,-79.43142151,Man Ri Jang Sung,43.79802112237138,-79.42522425918246,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Big Al's Aquarium,43.79764219728125,-79.42668545396633,Pet Store
Newtonbrook West,43.78582994,-79.43142151,Huh Ga Ne 허가네,43.77936185155665,-79.41736595909839,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Super Khorak,43.792022570408164,-79.41845328363344,Grocery Store
Newtonbrook West,43.78582994,-79.43142151,Ichiban Sushi,43.79451074517962,-79.4197226256861,Sushi Restaurant
Newtonbrook West,43.78582994,-79.43142151,Hendon Park,43.781032669521636,-79.42050541800349,Playground
Newtonbrook West,43.78582994,-79.43142151,Katsuya,43.790063017770166,-79.41812192412795,Japanese Restaurant
Newtonbrook West,43.78582994,-79.43142151,Tim Hortons,43.78934530778049,-79.41710613931667,Coffee Shop
Newtonbrook West,43.78582994,-79.43142151,Congee Queen 皇后名粥,43.79551056066663,-79.42154967634553,Cantonese Restaurant
Newtonbrook West,43.78582994,-79.43142151,Altona Kebob,43.79121308121634,-79.41799377823828,Middle Eastern Restaurant
Newtonbrook West,43.78582994,-79.43142151,Canephora Cafe,43.775768993147175,-79.4342716340182,Coffee Shop
Newtonbrook West,43.78582994,-79.43142151,Tim Hortons,43.78137662888331,-79.41566526889801,Coffee Shop
Newtonbrook West,43.78582994,-79.43142151,Iranian Plaza,43.791380293653745,-79.4181635058563,Shopping Mall
Newtonbrook West,43.78582994,-79.43142151,Tim Hortons,43.7943859,-79.4198381,Coffee Shop
Newtonbrook West,43.78582994,-79.43142151,Shoppers Drug Mart,43.784847,-79.446028,Pharmacy
Newtonbrook West,43.78582994,-79.43142151,Soul Cafe,43.7868867160622,-79.4181646485817,Café
Newtonbrook West,43.78582994,-79.43142151,Booster Juice,43.78109225,-79.41666875,Juice Bar
Newtonbrook West,43.78582994,-79.43142151,TD Canada Trust,43.797329,-79.4253525,Bank
Newtonbrook West,43.78582994,-79.43142151,Subway,43.779190235943524,-79.41697090924504,Sandwich Place
Newtonbrook West,43.78582994,-79.43142151,Toronto a la Cart - Korean,43.78056324457225,-79.41580061252955,Food Stand
Newtonbrook West,43.78582994,-79.43142151,Szechuan Gourmet Restaurant,43.79161962015012,-79.44805244066345,Chinese Restaurant
Newtonbrook West,43.78582994,-79.43142151,TD Canada Trust,43.7918254481815,-79.4452933336253,Bank
Newtonbrook West,43.78582994,-79.43142151,Ssangkye Braised chicken,43.798437,-79.425307,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Kobi,43.79763068471351,-79.4252037812328,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Starbucks,43.79656145319166,-79.42228614624621,Coffee Shop
Newtonbrook West,43.78582994,-79.43142151,Shoppers Drug Mart,43.77898,-79.415894,Pharmacy
Newtonbrook West,43.78582994,-79.43142151,TD Canada Trust,43.78719163185994,-79.41747139830699,Bank
Newtonbrook West,43.78582994,-79.43142151,Tickled Toad,43.796018177125674,-79.43128066112862,Bar
Newtonbrook West,43.78582994,-79.43142151,Apkujung,43.795783117205126,-79.41931800240455,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Booster Juice,43.796356,-79.423161,Juice Bar
Newtonbrook West,43.78582994,-79.43142151,The Beer Store,43.794269,-79.4201424,Beer Store
Newtonbrook West,43.78582994,-79.43142151,Xe Lua Vietnamese Cuisine 火車頭,43.7976276773036,-79.42631053963852,Vietnamese Restaurant
Newtonbrook West,43.78582994,-79.43142151,Orange Caramel,43.78106371488431,-79.41551227236549,Café
Newtonbrook West,43.78582994,-79.43142151,Lowe's,43.7967939,-79.4226525,Hardware Store
Newtonbrook West,43.78582994,-79.43142151,Carlo's No Frills,43.794702,-79.421673,Grocery Store
Newtonbrook West,43.78582994,-79.43142151,Thai Express,43.780178,-79.416408,Restaurant
Newtonbrook West,43.78582994,-79.43142151,Subway,43.79242422147758,-79.44463259695334,Sandwich Place
Newtonbrook West,43.78582994,-79.43142151,Dollarama,43.7955012,-79.4225197,Discount Store
Newtonbrook West,43.78582994,-79.43142151,Red Rose Pâtisserie,43.79343048582289,-79.41908863989865,Café
Newtonbrook West,43.78582994,-79.43142151,Yupdduk 동대문 엽기떡볶이,43.779249709434154,-79.41816953406678,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Chocolada,43.79757595482136,-79.42634188207893,Dessert Shop
Newtonbrook West,43.78582994,-79.43142151,Subway,43.78926656908989,-79.41756010589164,Sandwich Place
Newtonbrook West,43.78582994,-79.43142151,Seoul House,43.79745388182684,-79.42628716320932,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,A&W,43.793249,-79.445326,Fast Food Restaurant
Newtonbrook West,43.78582994,-79.43142151,Subway,43.795903,-79.422419,Sandwich Place
Newtonbrook West,43.78582994,-79.43142151,Popeyes Louisiana Kitchen,43.79235798951143,-79.41847822794443,Fried Chicken Joint
Newtonbrook West,43.78582994,-79.43142151,Shoppers Drug Mart,43.796197,-79.42219,Pharmacy
Newtonbrook West,43.78582994,-79.43142151,Canadian Tire,43.79601369120559,-79.42368064933525,Hardware Store
Newtonbrook West,43.78582994,-79.43142151,Coffee Time,43.7871378128979,-79.41749708443858,Coffee Shop
Newtonbrook West,43.78582994,-79.43142151,Centerpoint Mall Food Court,43.795759152501695,-79.422930714389,Food Court
Newtonbrook West,43.78582994,-79.43142151,Tim Hortons,43.7809395,-79.4442308,Coffee Shop
Newtonbrook West,43.78582994,-79.43142151,Pizza Pizza,43.79133278936659,-79.41877222612557,Pizza Place
Newtonbrook West,43.78582994,-79.43142151,Tim Hortons,43.7960979,-79.4233473,Coffee Shop
Newtonbrook West,43.78582994,-79.43142151,Finch Station Hot Dog Stand,43.78220254687473,-79.41547751426697,Hot Dog Joint
Newtonbrook West,43.78582994,-79.43142151,McDonald's,43.7962364631039,-79.43012137111185,Fast Food Restaurant
Newtonbrook West,43.78582994,-79.43142151,Pizza Hut,43.78936425307035,-79.41760891311898,Pizza Place
Newtonbrook West,43.78582994,-79.43142151,Rose's New York,43.79584664220059,-79.41925108125957,Middle Eastern Restaurant
Newtonbrook West,43.78582994,-79.43142151,Starbucks,43.793986,-79.445416,Coffee Shop
Newtonbrook West,43.78582994,-79.43142151,The Indian Cuisine,43.795327403803654,-79.43460740332809,Indian Restaurant
Newtonbrook West,43.78582994,-79.43142151,GoodLife Fitness North York Yonge and Finch,43.780178,-79.416408,Gym
Newtonbrook West,43.78582994,-79.43142151,Shoppers Drug Mart,43.791399,-79.445367,Pharmacy
Newtonbrook West,43.78582994,-79.43142151,Earth Indian Restaurant,43.787524015599615,-79.41746600913505,Indian Restaurant
Newtonbrook West,43.78582994,-79.43142151,Thai Express,43.795875,-79.422295,Restaurant
Newtonbrook West,43.78582994,-79.43142151,Pizza Pizza,43.79688420153126,-79.42651366771405,Pizza Place
Newtonbrook West,43.78582994,-79.43142151,Zaffron Restaurant,43.79366859989044,-79.41920569401599,Middle Eastern Restaurant
Newtonbrook West,43.78582994,-79.43142151,CoCo Fresh Tea & Juice,43.7793250781676,-79.41723050729173,Bubble Tea Shop
Newtonbrook West,43.78582994,-79.43142151,Petro-Canada,43.793606,-79.445882,Gas Station
Newtonbrook West,43.78582994,-79.43142151,Freshii,43.78045275747216,-79.41647666826644,Salad Place
Newtonbrook West,43.78582994,-79.43142151,Hudson's Bay,43.79631531472917,-79.42062944903708,Department Store
Newtonbrook West,43.78582994,-79.43142151,Kenzo Ramen,43.793332806758755,-79.41919154575643,Ramen Restaurant
Newtonbrook West,43.78582994,-79.43142151,Super Arzon,43.791350755240906,-79.4179987831416,Supermarket
Newtonbrook West,43.78582994,-79.43142151,Centerpoint Mall,43.795926800733746,-79.42241907119751,Shopping Mall
Newtonbrook West,43.78582994,-79.43142151,Altona Kebab,43.79123020687757,-79.41817503033371,Middle Eastern Restaurant
Niagara,43.63668088,-79.4124204,One Of A Kind Show,43.63551591229508,-79.4128080747152,Arts & Crafts Store
Niagara,43.63668088,-79.4124204,Honda Indy Toronto,43.63453243757477,-79.41536089882229,Racetrack
Niagara,43.63668088,-79.4124204,CIBC Pan Am Park,43.63370649212432,-79.41610291448767,Athletics & Sports
Niagara,43.63668088,-79.4124204,Hotel X,43.632885574545625,-79.41177002864367,Hotel
Niagara,43.63668088,-79.4124204,BMO Field,43.633186558203185,-79.41857814788818,Soccer Stadium
Niagara,43.63668088,-79.4124204,Ciao Europa Cafe,43.639006277735795,-79.41426697097648,Café
Niagara,43.63668088,-79.4124204,Coronation Park,43.63455322391303,-79.40540313720703,Park
Niagara,43.63668088,-79.4124204,The Bentway,43.63745720840007,-79.40567655259127,Trail
Niagara,43.63668088,-79.4124204,CNE Midway,43.633477729226776,-79.41615787837362,Theme Park
Niagara,43.63668088,-79.4124204,CNE Skyride,43.63355999363175,-79.41645468279195,Theme Park
Niagara,43.63668088,-79.4124204,Stanley Park (Dog Park),43.64166802703168,-79.40926920430412,Dog Run
Niagara,43.63668088,-79.4124204,Fort York,43.638354804194,-79.4058845593749,Historic Site
Niagara,43.63668088,-79.4124204,Simit & Chai Co.,43.643111493429075,-79.40667415852465,Bakery
Niagara,43.63668088,-79.4124204,Martin Goodman Trail,43.63334186269,-79.40879344940186,Park
Niagara,43.63668088,-79.4124204,West Elm,43.640091665375046,-79.42080482904214,Furniture / Home Store
Niagara,43.63668088,-79.4124204,Sparks,43.641531915019165,-79.41463828038101,Nail Salon
Niagara,43.63668088,-79.4124204,Budweiser Stage,43.62937416266165,-79.41356370427404,Music Venue
Niagara,43.63668088,-79.4124204,Trillium Park,43.62964,-79.40998,Park
Niagara,43.63668088,-79.4124204,Ritual Hair.Skin.Beauty,43.64311243229154,-79.40670309067006,Salon / Barbershop
Niagara,43.63668088,-79.4124204,Mildred's Temple Kitchen,43.64017718328022,-79.42015753363509,Comfort Food Restaurant
Niagara,43.63668088,-79.4124204,ps by prettysweet,43.64283796940435,-79.40828919410706,Dessert Shop
Niagara,43.63668088,-79.4124204,The Village Cheesemonger,43.63841570131959,-79.41717773289446,Cheese Shop
Niagara,43.63668088,-79.4124204,Moksha Yoga Downtown,43.64235253746307,-79.40318498512346,Yoga Studio
Niagara,43.63668088,-79.4124204,Le Swan,43.645102,-79.41483,American Restaurant
Niagara,43.63668088,-79.4124204,Local Liberty Village,43.63853375845514,-79.41923216647972,New American Restaurant
Niagara,43.63668088,-79.4124204,Section 115,43.63259559155824,-79.41821381822353,Soccer Stadium
Niagara,43.63668088,-79.4124204,Tokyo Smoke,43.643662693694736,-79.41168157843822,Coffee Shop
Niagara,43.63668088,-79.4124204,Type Books,43.645684921039226,-79.41163677423458,Bookstore
Niagara,43.63668088,-79.4124204,Toronto Inukshuk Park,43.6321265442251,-79.40902371504647,Park
Niagara,43.63668088,-79.4124204,Oyster Boy,43.64512413993281,-79.41425949836677,Seafood Restaurant
Niagara,43.63668088,-79.4124204,The National Yacht Club,43.63175446630469,-79.4021854808,Harbor / Marina
Niagara,43.63668088,-79.4124204,The Paper Place,43.645665,-79.411644,Paper / Office Supplies Store
Niagara,43.63668088,-79.4124204,Merci Mon Ami,43.638337689714675,-79.41945228820516,Burger Joint
Niagara,43.63668088,-79.4124204,Sam James Coffee Bar,43.64541,-79.412444,Café
Niagara,43.63668088,-79.4124204,NADÈGE,43.64573967060089,-79.4114739615318,Bakery
Niagara,43.63668088,-79.4124204,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
Niagara,43.63668088,-79.4124204,Tim Hortons,43.63786492979998,-79.4189228117466,Coffee Shop
Niagara,43.63668088,-79.4124204,Noce,43.64555,-79.411294,Italian Restaurant
Niagara,43.63668088,-79.4124204,Sud Forno,43.64620838557792,-79.40898619780963,Bakery
Niagara,43.63668088,-79.4124204,Cafe Neon,43.64413001596351,-79.41966955539107,Café
Niagara,43.63668088,-79.4124204,Cumbrae's,43.64624849355752,-79.40892240807182,Butcher
Niagara,43.63668088,-79.4124204,Belgian Moon Brewery,43.640516,-79.403327,Brewery
Niagara,43.63668088,-79.4124204,Jimmy's Coffee,43.64452074032671,-79.4189080566799,Coffee Shop
Niagara,43.63668088,-79.4124204,Otto's Bierhalle,43.643457199496645,-79.42227891882331,Beer Bar
Niagara,43.63668088,-79.4124204,Hanji,43.644664910209585,-79.41642916229416,Gift Shop
Niagara,43.63668088,-79.4124204,Terroni,43.646177417633886,-79.4091503314554,Pizza Place
Niagara,43.63668088,-79.4124204,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
Niagara,43.63668088,-79.4124204,Pennies Bar,43.64326,-79.41224,Bar
Niagara,43.63668088,-79.4124204,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
Niagara,43.63668088,-79.4124204,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184432,Miscellaneous Shop
Niagara,43.63668088,-79.4124204,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
Niagara,43.63668088,-79.4124204,Echo Beach,43.62940853320578,-79.41358851857584,Music Venue
Niagara,43.63668088,-79.4124204,Mula Yoga,43.644937741634415,-79.40861602759297,Yoga Studio
Niagara,43.63668088,-79.4124204,Stackt,43.64081463026373,-79.40154744514722,Market
Niagara,43.63668088,-79.4124204,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
Niagara,43.63668088,-79.4124204,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
Niagara,43.63668088,-79.4124204,Beast Restaurant,43.644081809663504,-79.40557852731638,American Restaurant
Niagara,43.63668088,-79.4124204,Old York Bar & Grill,43.64193487151105,-79.40641941847252,Burger Joint
Niagara,43.63668088,-79.4124204,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
Niagara,43.63668088,-79.4124204,Dufflet Pastries,43.646306,-79.408456,Dessert Shop
Niagara,43.63668088,-79.4124204,Colette Grand Café,43.6428439345688,-79.40094921450455,Restaurant
Niagara,43.63668088,-79.4124204,UFO Restaurant,43.64399943323073,-79.40876747284632,Diner
Niagara,43.63668088,-79.4124204,Ontario Place Cinesphere IMAX,43.62781730947472,-79.41802296677335,Movie Theater
Niagara,43.63668088,-79.4124204,Coronation Dog Park,43.63372544286702,-79.40396058978317,Dog Run
Niagara,43.63668088,-79.4124204,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323418,Café
Niagara,43.63668088,-79.4124204,Frankie's Bar & Cafe,43.64428952965486,-79.41848108576797,Restaurant
Niagara,43.63668088,-79.4124204,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
Niagara,43.63668088,-79.4124204,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
Niagara,43.63668088,-79.4124204,Parisco Cafe,43.635955286494344,-79.40433072794977,Café
Niagara,43.63668088,-79.4124204,Loaded Pierogi,43.64589205525146,-79.40996945189744,Dumpling Restaurant
Niagara,43.63668088,-79.4124204,Brodflour,43.637535,-79.422761,Bakery
Niagara,43.63668088,-79.4124204,Pho Tien Thanh,43.6454840897343,-79.41927617283633,Vietnamese Restaurant
Niagara,43.63668088,-79.4124204,apt 200,43.644025502641135,-79.42006269612578,Bar
Niagara,43.63668088,-79.4124204,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
Niagara,43.63668088,-79.4124204,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
Niagara,43.63668088,-79.4124204,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
Niagara,43.63668088,-79.4124204,Live Market,43.64004354699461,-79.42143328519197,Vegetarian / Vegan Restaurant
Niagara,43.63668088,-79.4124204,The Drake Hotel,43.64314651334194,-79.42459699348547,Restaurant
Niagara,43.63668088,-79.4124204,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
Niagara,43.63668088,-79.4124204,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
Niagara,43.63668088,-79.4124204,Forno Cultura,43.6442960851905,-79.40071458712073,Bakery
Niagara,43.63668088,-79.4124204,Pure + Simple,43.643482511845754,-79.40466036245628,Spa
Niagara,43.63668088,-79.4124204,Mabel's Bakery,43.6429364231403,-79.4249613238037,Bakery
Niagara,43.63668088,-79.4124204,Thor Espresso Bar,43.641997678128135,-79.4017593502488,Café
Niagara,43.63668088,-79.4124204,White Squirrel,43.64547578974246,-79.41235326307789,Café
Niagara,43.63668088,-79.4124204,The Theatre Centre,43.64324147713429,-79.42326393323049,Theater
Niagara,43.63668088,-79.4124204,Cool City Oyster Yard,43.64103265245078,-79.4220257375945,Seafood Restaurant
Niagara,43.63668088,-79.4124204,Sansotei Ramen,43.63917614914748,-79.39818352488898,Ramen Restaurant
